period,tiT,experiment_runn,measurer,main,IDLE,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
110,51142131,5037610,376511,96588,94618800,18,15695,23811,83995,16063124,1823,290608,4144,7.87
111,51527554,5073434,380313,96588,62962876,18,15695,23811,84760,16183011,1823,290608,4144,7.19
112,52020926,5121378,383439,96588,63459353,18,15695,23811,85644,16329569,1823,290608,4144,9.12
113,52582834,5177061,386435,96588,97083517,18,15695,23811,86419,16497229,1823,290608,4144,10.41
114,53064413,5223506,389787,96588,64393978,18,15695,23811,87267,16642190,1823,290608,4144,8.92
115,53543106,5269201,393802,96588,98726146,18,15695,23811,87992,16787123,1823,290608,4144,8.75
116,54019356,5314099,397563,96588,65425647,18,15695,23811,88713,16932626,1823,290608,4144,8.76
117,54503662,5359766,401080,96588,65936499,18,15695,23811,89345,17079273,1823,290608,4144,8.86
118,54987682,5403809,404286,96588,66459596,18,15695,23811,90112,17225133,1823,290608,4144,8.83
119,55390886,5444649,408548,96588,67054405,18,15695,23811,90857,17347534,1823,290608,4144,7.32
120,55953653,5499194,412060,96588,102857663,18,15695,23811,91586,17512866,1823,290608,4144,10.22
121,56239828,5525219,415638,96588,68208525,18,15695,23811,92411,17605564,1823,290608,4144,5.21
122,56833700,5581744,419376,96588,68613705,18,15695,23811,93120,17777649,1823,290608,4144,10.92
123,57395095,5636265,422413,96588,69041858,18,15695,23811,93726,17939739,1823,290608,4144,10.29
124,57864195,5682866,425529,96588,106168836,18,15695,23811,94408,18080791,1823,290608,4144,8.65
125,58327363,5727996,429164,96588,70088188,18,15695,23811,95290,18223575,1823,290608,4144,8.59
126,58804147,5774723,432573,96588,107816588,18,15695,23811,96012,18368606,1823,290608,4144,8.69
127,59214898,5813921,435928,96588,108661157,18,15695,23811,96742,18493314,1823,290608,4144,7.57
128,59611875,5852722,439293,96588,71782439,18,15695,23811,97538,18616155,1823,290608,4144,7.38
129,60205297,5910437,443280,96588,110296140,18,15695,23811,98277,18791200,1823,290608,4144,10.94
130,60679512,5957855,446421,96588,111119265,18,15695,23811,98902,18932725,1823,290608,4144,8.67
131,61148759,6004108,449776,96588,111939028,18,15695,23811,99704,19075106,1823,290608,4144,8.65
132,61619268,6049987,453140,96588,112762861,18,15695,23811,100403,19216890,1823,290608,4144,8.66
133,62088557,6095857,456024,96588,113592038,18,15695,23811,101073,19355685,1823,290608,4144,8.62
134,62560846,6141918,459372,96588,74790328,18,15695,23811,101783,19497332,1823,290608,4144,8.74
135,63029834,6185050,463169,96588,75313943,18,15695,23811,102620,19639109,1823,290608,4144,8.69
136,63528677,6234028,467023,96588,75812238,18,15695,23811,103201,19788106,1823,290608,4144,9.14
137,63981595,6278995,470023,96588,116902479,18,15695,23811,103953,19920749,1823,290608,4144,8.26
138,64341614,6312352,473410,96588,76990349,18,15695,23811,104867,20031377,1823,290608,4144,6.75
139,64953113,6371731,477035,96588,77367487,18,15695,23811,105630,20210085,1823,290608,4144,11.33
140,65338603,6410902,480405,96588,77973161,18,15695,23811,106389,20328068,1823,290608,4144,7.09
141,65897356,6465480,484115,96588,78405172,18,15695,23811,107071,20491985,1823,290608,4144,10.33
142,66194258,6495028,487921,96588,79107515,18,15695,23811,108053,20585605,1823,290608,4144,5.40
143,66628487,6536119,491530,96588,121943762,18,15695,23811,108803,20713831,1823,290608,4144,8.02
144,67182581,6591141,494803,96588,80122363,18,15695,23811,109676,20874806,1823,290608,4144,10.23
145,67791326,6650307,498254,96588,123535857,18,15695,23811,110361,21048994,1823,290608,4144,11.25
146,68217023,6692297,502012,96588,81070494,18,15695,23811,111251,21177635,1823,290608,4144,7.94
147,68731134,6742587,505916,96588,125205414,18,15695,23811,112037,21328991,1823,290608,4144,9.33
148,69199450,6788008,509264,96588,126030245,18,15695,23811,112677,21470632,1823,290608,4144,8.65
149,69670450,6832846,512121,96588,82612051,18,15695,23811,113369,21609463,1823,290608,4144,8.73
150,70137716,6877648,515311,96588,127686496,18,15695,23811,114078,21750105,1823,290608,4144,8.56
151,70607484,6924039,518664,96588,128510227,18,15695,23811,114827,21888975,1823,290608,4144,8.65
152,71085677,6970555,522271,96588,84170737,18,15695,23811,115430,22034488,1823,290608,4144,8.83
153,71564993,7016765,525719,96588,84696926,18,15695,23811,116287,22178351,1823,290608,4144,8.81
154,72052209,7063430,529402,96588,130999505,18,15695,23811,117002,22323216,1823,290608,4144,8.92
155,72382575,7096101,532498,96588,131879880,18,15695,23811,117872,22425692,1823,290608,4144,6.03
156,72988860,7154115,535870,96588,132656427,18,15695,23811,118679,22604706,1823,290608,4144,11.21
157,73459365,7198480,539341,96588,86780045,18,15695,23811,119377,22747903,1823,290608,4144,8.71
158,73944041,7242988,543299,96588,134310424,18,15695,23811,120061,22890292,1823,290608,4144,8.85
159,74424720,7291531,546946,96588,87799122,18,15695,23811,120774,23035914,1823,290608,4144,8.85
160,74890592,7336192,550172,96588,88321052,18,15695,23811,121581,23175963,1823,290608,4144,8.59
161,75316082,7377895,553467,96588,136810118,18,15695,23811,122579,23304868,1823,290608,4144,7.67
162,75810274,7423198,556861,96588,89387465,18,15695,23811,123376,23452322,1823,290608,4144,9.18
163,76200916,7461803,560625,96588,138484738,18,15695,23811,124102,23570412,1823,290608,4144,7.01
164,76790952,7516404,564272,96588,90395316,18,15695,23811,125001,23748848,1823,290608,4144,10.89
165,77210789,7556289,567739,96588,140111519,18,15695,23811,125664,23873179,1823,290608,4144,7.76
166,77750784,7609288,571392,96588,140916777,18,15695,23811,126372,24032499,1823,290608,4144,9.89
167,78220028,7653858,574739,96588,141737815,18,15695,23811,127187,24175944,1823,290608,4144,8.65
168,78690606,7699526,578133,96588,142561685,18,15695,23811,127782,24318749,1823,290608,4144,8.65
169,79092368,7738202,581480,96588,143408107,18,15695,23811,128563,24444733,1823,290608,4144,7.42
170,79625620,7789205,584852,96588,144210233,18,15695,23811,129306,24604044,1823,290608,4144,9.88
171,80097792,7836576,587852,96588,145032022,18,15695,23811,130008,24747832,1823,290608,4144,8.65
172,80568685,7882290,591195,96588,145856511,18,15695,23811,130762,24888629,1823,290608,4144,8.66
173,81036954,7927610,594567,96588,146684265,18,15695,23811,131353,25029323,1823,290608,4144,8.64
174,81446501,7966507,597924,96588,147531819,18,15695,23811,132139,25153960,1823,290608,4144,7.58
175,81962750,8015904,601308,96588,148338680,18,15695,23811,132839,25308377,1823,290608,4144,9.58
176,82398904,8057357,604919,96588,96675198,18,15695,23811,133711,25441050,1823,290608,4144,8.07
177,82922943,8106041,608328,96588,97144911,18,15695,23811,134497,25595995,1823,290608,4144,9.73
178,83397658,8150838,612143,96588,97673042,18,15695,23811,135248,25736168,1823,290608,4144,8.75
179,83840242,8192949,615926,96588,151665154,18,15695,23811,136138,25872920,1823,290608,4144,8.07
period,tiT,experiment_runn,measurer,main,IDLE,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,9619,360,103,95875,5243709,18,15702,13848,4087,708774,1823,290608,4144,0.01
1,10824,5690,11726,95875,5424026,18,15702,13848,5023,716882,1823,290608,4144,0.00
2,11723,5690,14327,95875,6413696,18,15702,13848,5995,725008,1823,290608,4144,0.00
3,425008,48231,16907,95875,7251205,18,15702,13848,6773,855706,1823,290608,4144,7.57
4,871271,92781,19652,95875,8082800,18,15702,13848,7645,991537,1823,290608,4144,8.24
5,1290204,130620,22500,95875,8947210,18,15702,13848,8429,1119878,1823,290608,4144,7.79
6,1850932,186178,26332,95875,9724345,18,15702,13848,9188,1282259,1823,290608,4144,10.31
7,2323306,233104,29420,95875,10549056,18,15702,13848,9813,1423190,1823,290608,4144,8.65
8,2793344,278149,32410,95875,11375416,18,15702,13848,10542,1562172,1823,290608,4144,8.65
9,3261849,324376,35458,95875,12204247,18,15702,13848,11328,1700654,1823,290608,4144,8.65
10,3734265,370363,38535,95875,13030603,18,15702,13848,11970,1841784,1823,290608,4144,8.65
11,4114628,407604,41526,95875,13888175,18,15702,13848,12806,1957434,1823,290608,4144,7.00
12,4602977,455193,44089,95875,14704638,18,15702,13848,13641,2105742,1823,290608,4144,9.04
13,5136461,506417,46686,95875,15510234,18,15702,13848,14455,2265455,1823,290608,4144,9.91
14,5604736,552197,49707,95875,16334065,18,15702,13848,15108,2407657,1823,290608,4144,8.65
15,6076952,599221,52210,95875,14060714,18,15702,13848,15993,2551567,1823,290608,4144,8.75
16,6570775,645955,56437,95875,14564938,18,15702,13848,16717,2702011,1823,290608,4144,9.06
17,7042178,691685,60132,95875,18813744,18,15702,13848,17438,2844848,1823,290608,4144,8.69
18,7521112,737784,63543,95875,15607518,18,15702,13848,18241,2986553,1823,290608,4144,8.81
19,8002266,783746,67319,95875,16120968,18,15702,13848,19036,3134237,1823,290608,4144,8.82
20,8482392,830576,70783,95875,21287508,18,15702,13848,19818,3280584,1823,290608,4144,8.79
21,8936237,874403,74137,95875,22126996,18,15702,13848,20701,3420604,1823,290608,4144,8.25
22,9421759,920945,77613,95875,17685501,18,15702,13848,21439,3570373,1823,290608,4144,8.97
23,9862068,962643,81164,95875,23792982,18,15702,13848,22370,3704051,1823,290608,4144,8.03
24,10347121,1007516,84609,95875,18771595,18,15702,13848,23237,3849819,1823,290608,4144,8.98
25,10812745,1051855,88719,95875,19310435,18,15702,13848,24005,3990269,1823,290608,4144,8.52
26,11317818,1099783,92105,95875,26294134,18,15702,13848,24714,4143114,1823,290608,4144,9.26
27,11807135,1147149,95938,95875,20306922,18,15702,13848,25404,4291780,1823,290608,4144,8.95
28,12196321,1184491,98929,95875,20907842,18,15702,13848,26298,4415228,1823,290608,4144,7.18
29,12758896,1238178,102779,95875,28775308,18,15702,13848,26980,4579075,1823,290608,4144,10.29
30,13198969,1280239,106002,95875,21893031,18,15702,13848,27690,4709209,1823,290608,4144,8.10
31,13701297,1328161,109570,95875,30437512,18,15702,13848,28535,4855998,1823,290608,4144,9.17
32,14172599,1373981,112226,95875,31263162,18,15702,13848,29282,4998725,1823,290608,4144,8.62
33,14644743,1417760,115335,95875,23415167,18,15702,13848,30093,5142505,1823,290608,4144,8.68
34,15029475,1455349,118712,95875,32948435,18,15702,13848,30984,5259388,1823,290608,4144,6.99
35,15594056,1510685,122298,95875,33744174,18,15702,13848,31756,5422551,1823,290608,4144,10.42
36,16088059,1556638,125735,95875,24959950,18,15702,13848,32574,5572238,1823,290608,4144,9.00
37,16484605,1595556,129440,95875,35424816,18,15702,13848,33231,5690985,1823,290608,4144,7.19
38,17006325,1645885,132546,95875,36230623,18,15702,13848,33989,5844188,1823,290608,4144,9.61
39,17493310,1692981,135802,95875,26531137,18,15702,13848,34503,5989936,1823,290608,4144,9.00
40,17832582,1725864,138981,95875,37936425,18,15702,13848,35282,6093653,1823,290608,4144,6.16
41,18386960,1781317,142084,95875,38730808,18,15702,13848,36043,6258390,1823,290608,4144,10.25
42,18912223,1833206,145263,95875,39534980,18,15702,13848,36671,6414117,1823,290608,4144,9.72
43,19364289,1878426,148371,95875,28633621,18,15702,13848,37258,6550328,1823,290608,4144,8.33
44,19789956,1919263,152033,95875,29206807,18,15702,13848,38047,6678517,1823,290608,4144,7.87
45,20304537,1970604,155930,95875,42034123,18,15702,13848,38673,6831694,1823,290608,4144,9.43
46,20797508,2018370,159020,95875,42847828,18,15702,13848,39326,6980890,1823,290608,4144,9.17
47,20977939,2036158,162504,95875,31014552,18,15702,13848,40385,7042304,1823,290608,4144,3.29
48,21441294,2079911,166026,95875,31553811,18,15702,13848,41083,7179620,1823,290608,4144,8.57
49,22079523,2141133,169909,95875,31910754,18,15702,13848,41952,7366846,1823,290608,4144,11.82
50,22710325,2201028,173435,95875,46166945,18,15702,13848,42556,7552896,1823,290608,4144,11.58
51,23177648,2245677,176631,95875,32793798,18,15702,13848,43321,7693267,1823,290608,4144,8.57
52,23517441,2279714,179591,95875,33444764,18,15702,13848,43914,7800471,1823,290608,4144,6.29
53,24118319,2338796,183189,95875,48656206,18,15702,13848,44667,7973325,1823,290608,4144,11.08
54,24500056,2373994,186358,95875,49515570,18,15702,13848,45521,8090474,1823,290608,4144,7.09
55,25061694,2426987,189888,95875,34867473,18,15702,13848,46189,8258450,1823,290608,4144,10.46
56,25437335,2462391,193438,95875,35493517,18,15702,13848,46877,8376432,1823,290608,4144,6.84
57,26038123,2521039,196774,95875,51959119,18,15702,13848,47606,8551775,1823,290608,4144,11.04
58,26506248,2566522,199946,95875,52783479,18,15702,13848,48424,8693621,1823,290608,4144,8.65
59,26969858,2610793,203216,95875,36936433,18,15702,13848,49361,8837612,1823,290608,4144,8.62
60,27446708,2658038,207036,95875,54434347,18,15702,13848,50108,8980296,1823,290608,4144,8.67
61,27922219,2704264,210666,95875,55257349,18,15702,13848,51014,9126122,1823,290608,4144,8.82
62,28388275,2750039,214192,95875,38500763,18,15702,13848,51813,9264916,1823,290608,4144,8.52
63,28882351,2798038,217938,95875,38998941,18,15702,13848,52528,9409863,1823,290608,4144,9.08
64,29263530,2836023,220919,95875,57773599,18,15702,13848,53335,9525886,1823,290608,4144,6.94
65,29660842,2874796,224621,95875,40209185,18,15702,13848,54043,9646934,1823,290608,4144,7.40
66,29997029,2910962,227707,95875,59511388,18,15702,13848,54688,9745867,1823,290608,4144,6.10
67,30390542,2952711,230937,95875,41475446,18,15702,13848,55486,9864621,1823,290608,4144,7.26
68,30632186,2978658,234249,95875,61270544,18,15702,13848,56261,9937912,1823,290608,4144,4.38
69,31105380,3027597,237707,95875,42750666,18,15702,13848,56947,10076634,1823,290608,4144,8.76
70,31619852,3079326,241199,95875,62919305,18,15702,13848,57561,10221100,1823,290608,4144,9.38
71,32075728,3126964,244004,95875,63752158,18,15702,13848,58222,10353615,1823,290608,4144,8.33
72,32459476,3167529,247018,95875,44385720,18,15702,13848,58847,10464361,1823,290608,4144,7.07
73,32871083,3209771,250779,95875,44968379,18,15702,13848,59412,10582279,1823,290608,4144,7.54
74,33182271,3243402,254016,95875,66359144,18,15702,13848,60043,10670605,1823,290608,4144,5.61
75,33511158,3278178,257569,95875,46327506,18,15702,13848,60772,10771485,1823,290608,4144,6.09
76,33994922,3328336,260840,95875,68064016,18,15702,13848,61439,10904564,1823,290608,4144,8.83
77,34339828,3363483,263600,95875,68937142,18,15702,13848,62151,11004024,1823,290608,4144,6.37
78,34826194,3412717,267522,95875,48001361,18,15702,13848,62706,11142399,1823,290608,4144,8.95
79,35260281,3454810,270979,95875,48565105,18,15702,13848,63324,11264085,1823,290608,4144,7.98
80,35809372,3510990,274503,95875,49008540,18,15702,13848,64027,11420624,1823,290608,4144,10.06
81,36331334,3564704,277845,95875,49486280,18,15702,13848,64602,11569998,1823,290608,4144,9.56
82,36831517,3616194,281295,95875,73058976,18,15702,13848,65193,11712256,1823,290608,4144,9.17
83,37408403,3671767,284729,95875,50389021,18,15702,13848,66001,11881557,1823,290608,4144,10.75
84,37968381,3727620,288189,95875,50825792,18,15702,13848,66723,12042745,1823,290608,4144,10.34
85,38472189,3778032,291451,95875,51315477,18,15702,13848,67453,12189079,1823,290608,4144,9.29
86,39086347,3837199,295271,95875,51690265,18,15702,13848,68159,12366343,1823,290608,4144,11.38
87,39578774,3887548,298391,95875,77076565,18,15702,13848,69115,12508800,1823,290608,4144,9.04
88,40134242,3942628,301824,95875,52620741,18,15702,13848,69721,12669513,1823,290608,4144,10.33
89,40713500,4001511,304583,95875,53026494,18,15702,13848,70467,12837465,1823,290608,4144,10.80
90,41320030,4061668,308008,95875,79449339,18,15702,13848,71241,13011351,1823,290608,4144,11.22
91,41958612,4123890,311448,95875,53757750,18,15702,13848,71919,13196965,1823,290608,4144,11.90
92,42552550,4181632,314847,95875,81000916,18,15702,13848,72682,13369383,1823,290608,4144,10.94
93,42991241,4226899,317988,95875,81836301,18,15702,13848,73357,13499967,1823,290608,4144,8.09
94,43461188,4271841,321614,95875,55233414,18,15702,13848,74163,13642177,1823,290608,4144,8.76
95,43999429,4325074,324936,95875,83474179,18,15702,13848,74880,13801748,1823,290608,4144,9.84
96,44350682,4357299,328197,95875,56339612,18,15702,13848,75731,13912250,1823,290608,4144,6.56
97,44934058,4413444,331999,95875,85126528,18,15702,13848,76506,14083408,1823,290608,4144,10.76
98,45314335,4449659,335863,95875,57362657,18,15702,13848,77347,14195003,1823,290608,4144,7.08
99,45765269,4494339,339356,95875,86822594,18,15702,13848,78174,14331914,1823,290608,4144,8.29
100,46278385,4544016,343081,95875,58385540,18,15702,13848,78974,14484158,1823,290608,4144,9.55
101,46774932,4592307,346376,95875,88453687,18,15702,13848,79852,14633137,1823,290608,4144,9.16
102,47154187,4629008,349684,95875,59500918,18,15702,13848,80563,14747925,1823,290608,4144,7.07
103,47621393,4675261,352812,95875,90140136,18,15702,13848,81245,14885757,1823,290608,4144,8.59
104,48219811,4732441,356150,95875,60413928,18,15702,13848,82035,15060379,1823,290608,4144,11.17
105,48679434,4776599,359405,95875,91764170,18,15702,13848,82839,15196791,1823,290608,4144,8.44
106,49194470,4826734,362394,95875,92571470,18,15702,13848,83611,15352130,1823,290608,4144,9.46
107,49656865,4870109,365772,95875,61958286,18,15702,13848,84269,15489311,1823,290608,4144,8.55
108,50139456,4918967,369460,95875,94231201,18,15702,13848,85027,15628223,1823,290608,4144,8.84
109,50564203,4959449,372705,95875,63041800,18,15702,13848,86014,15752407,1823,290608,4144,7.81
110,51024021,5003009,376187,95875,95906459,18,15702,13848,86554,15889490,1823,290608,4144,8.52
111,51565327,5055983,379578,95875,96711759,18,15702,13848,87343,16051412,1823,290608,4144,9.93
112,52023571,5101957,382837,95875,97542456,18,15702,13848,88060,16186516,1823,290608,4144,8.44
113,52440139,5140061,385602,95875,65141694,18,15702,13848,88634,16312376,1823,290608,4144,7.68
114,53018395,5196825,389266,95875,65559040,18,15702,13848,89386,16481376,1823,290608,4144,10.62
115,53488938,5244786,392543,95875,100023655,18,15702,13848,90016,16620930,1823,290608,4144,8.65
116,53945833,5291690,395877,95875,66607065,18,15702,13848,90730,16761789,1823,290608,4144,8.45
117,54430995,5340674,399369,95875,101664186,18,15702,13848,91441,16912427,1823,290608,4144,8.82
118,54901804,5386603,402632,95875,102485666,18,15702,13848,92085,17055381,1823,290608,4144,8.65
119,55313300,5426930,405905,95875,103325390,18,15702,13848,92892,17181767,1823,290608,4144,7.57
120,55818923,5475092,409662,95875,68701886,18,15702,13848,93699,17335662,1823,290608,4144,9.42
121,56315023,5524897,412700,95875,104960906,18,15702,13848,94374,17482523,1823,290608,4144,9.09
122,56783146,5569928,415322,95875,69728941,18,15702,13848,95072,17623935,1823,290608,4144,8.66
123,57258043,5617105,419013,95875,70246542,18,15702,13848,95777,17766998,1823,290608,4144,8.75
124,57636197,5653909,422389,95875,70864702,18,15702,13848,96574,17884915,1823,290608,4144,6.95
125,57967526,5686819,425709,95875,108338325,18,15702,13848,97276,17990100,1823,290608,4144,6.04
126,58104153,5700472,429072,95875,109279149,18,15702,13848,97972,18037936,1823,290608,4144,2.50
127,58586266,5746559,432442,95875,110104602,18,15702,13848,98703,18178257,1823,290608,4144,8.94
128,59221038,5806993,435045,95875,110876936,18,15702,13848,99260,18363518,1823,290608,4144,11.78
129,59857218,5868870,438745,95875,73606261,18,15702,13848,99981,18548860,1823,290608,4144,11.84
130,60502552,5931145,441765,95875,112411739,18,15702,13848,100699,18736999,1823,290608,4144,11.86
131,60968746,5977689,445328,95875,74472629,18,15702,13848,101467,18876261,1823,290608,4144,8.63
132,61504335,6031058,448886,95875,74928535,18,15702,13848,102157,19035814,1823,290608,4144,9.77
133,61905585,6071865,452107,95875,114886795,18,15702,13848,103044,19157726,1823,290608,4144,7.35
134,62377167,6119029,455483,95875,115713350,18,15702,13848,103817,19296587,1823,290608,4144,8.71
135,62913760,6172435,458848,95875,116512591,18,15702,13848,104448,19456603,1823,290608,4144,9.89
136,63385066,6219965,462200,95875,117337009,18,15702,13848,105108,19595600,1823,290608,4144,8.65
137,63797498,6260242,465556,95875,118184500,18,15702,13848,105846,19719517,1823,290608,4144,7.57
138,64326979,6312746,468940,95875,118986346,18,15702,13848,106534,19877490,1823,290608,4144,9.74
139,64798934,6361239,472306,95875,119807723,18,15702,13848,107210,20020378,1823,290608,4144,8.65
140,65257629,6407705,475385,95875,79100821,18,15702,13848,107931,20157123,1823,290608,4144,8.39
141,65752592,6457132,478892,95875,79596725,18,15702,13848,108521,20301948,1823,290608,4144,9.09
142,66236815,6503988,482678,95875,80115029,18,15702,13848,109286,20447851,1823,290608,4144,8.80
143,66713991,6551829,486038,95875,80639384,18,15702,13848,109978,20590569,1823,290608,4144,8.68
144,67170261,6598800,489373,95875,81176971,18,15702,13848,110888,20728170,1823,290608,4144,8.27
145,67671281,6648221,492915,95875,81662515,18,15702,13848,111661,20878714,1823,290608,4144,9.19
146,68077349,6689534,496209,95875,125613547,18,15702,13848,112421,21001946,1823,290608,4144,7.38
147,68632114,6741695,499692,95875,82684049,18,15702,13848,113115,21169670,1823,290608,4144,10.26
148,69102335,6788572,503759,95875,83204535,18,15702,13848,113861,21313392,1823,290608,4144,8.57
149,69588590,6835846,507503,95875,83717045,18,15702,13848,114662,21458796,1823,290608,4144,8.85
150,70062474,6882349,511168,95875,84242046,18,15702,13848,115371,21603404,1823,290608,4144,8.66
151,70518410,6926343,514449,95875,84785802,18,15702,13848,116157,21740353,1823,290608,4144,8.31
152,71016678,6975914,518237,95875,130550945,18,15702,13848,116886,21885223,1823,290608,4144,9.05
153,71488626,7022721,521579,95875,131374291,18,15702,13848,117579,22027034,1823,290608,4144,8.65
154,71958743,7069239,524939,95875,132199184,18,15702,13848,118465,22168221,1823,290608,4144,8.65
155,72431552,7116461,528308,95875,133020741,18,15702,13848,119146,22309639,1823,290608,4144,8.65
156,72902302,7163059,531340,95875,133847653,18,15702,13848,119917,22448867,1823,290608,4144,8.69
157,73237355,7194803,534419,95875,134720634,18,15702,13848,120613,22555809,1823,290608,4144,6.09
158,73857694,7252921,538161,95875,88387143,18,15702,13848,121281,22736222,1823,290608,4144,11.53
159,74329771,7298258,541697,95875,88909914,18,15702,13848,122124,22879723,1823,290608,4144,8.66
160,74714886,7335809,545053,95875,137182894,18,15702,13848,123098,22993619,1823,290608,4144,7.01
161,75294613,7390569,547894,95875,137973569,18,15702,13848,123962,23165794,1823,290608,4144,10.68
162,75788342,7440739,551361,95875,138788782,18,15702,13848,124690,23313434,1823,290608,4144,9.06
163,76248020,7487463,554364,95875,90949905,18,15702,13848,125356,23451143,1823,290608,4144,8.51
164,76686512,7531981,557365,95875,140461658,18,15702,13848,126203,23580240,1823,290608,4144,7.98
165,77158364,7579951,560579,95875,92027260,18,15702,13848,126956,23714147,1823,290608,4144,8.76
166,77659375,7627924,564300,95875,92518036,18,15702,13848,127763,23861482,1823,290608,4144,9.23
167,78051417,7667531,567414,95875,142969773,18,15702,13848,128452,23972218,1823,290608,4144,7.15
168,78412998,7702328,571074,95875,93756207,18,15702,13848,129225,24082373,1823,290608,4144,6.73
169,78777001,7737660,574464,95875,144695676,18,15702,13848,130200,24193752,1823,290608,4144,6.64
170,79328303,7790929,578027,95875,94835485,18,15702,13848,131009,24357338,1823,290608,4144,10.13
171,79584556,7815115,581514,95875,95582245,18,15702,13848,131925,24439196,1823,290608,4144,4.67
172,80077199,7862481,585425,95875,96093053,18,15702,13848,132632,24582565,1823,290608,4144,8.98
173,80474689,7904574,588442,95875,96686093,18,15702,13848,133228,24699814,1823,290608,4144,7.32
174,81058631,7962481,591830,95875,148881147,18,15702,13848,133953,24867378,1823,290608,4144,10.80
175,81542143,8010420,595224,95875,97594069,18,15702,13848,134595,25010164,1823,290608,4144,8.95
176,82066123,8062112,598432,95875,150511749,18,15702,13848,135179,25163630,1823,290608,4144,9.75
177,82598281,8114714,601507,95875,151326030,18,15702,13848,135857,25319485,1823,290608,4144,9.74
178,82868914,8141507,604511,95875,99255022,18,15702,13848,136684,25403826,1823,290608,4144,4.96
179,83465573,8198691,608914,95875,99655825,18,15702,13848,137449,25576225,1823,290608,4144,10.90
period,tiT,experiment_runn,measurer,main,IDLE,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,10137,426,168,96772,7420825,18,15696,13690,5756,725149,1823,290608,4144,0.02
1,12934,808,8362,96772,7579828,18,15696,13690,6745,734880,1823,290608,4144,0.00
2,14032,808,11038,96772,8568366,18,15696,13690,7768,744907,1823,290608,4144,0.00
3,169635,18775,14373,96772,10274119,18,15696,13690,8473,802033,1823,290608,4144,2.84
4,657046,68471,17977,96772,10780726,18,15696,13690,9206,948156,1823,290608,4144,8.98
5,1129177,118549,21031,96772,11144971,18,15696,13690,9880,1090769,1823,290608,4144,8.70
6,1576062,162045,24572,96772,11839284,18,15696,13690,10684,1229442,1823,290608,4144,8.30
7,2069081,211020,27939,96772,12790873,18,15696,13690,11572,1379862,1823,290608,4144,8.98
8,2457857,249557,31418,96772,12942776,18,15696,13690,12206,1497857,1823,290608,4144,7.19
9,2951089,298123,34804,96772,14471963,18,15696,13690,13058,1641114,1823,290608,4144,9.01
10,3482573,349841,38333,96772,13903215,18,15696,13690,13729,1800658,1823,290608,4144,9.86
11,3955422,394076,41812,96772,14426919,18,15696,13690,14585,1945570,1823,290608,4144,8.65
12,4439469,440031,45502,96772,14940409,18,15696,13690,15298,2088211,1823,290608,4144,8.83
13,4930829,488667,49287,96772,15446150,18,15696,13690,15973,2237919,1823,290608,4144,8.91
14,5401644,534192,53091,96772,18585364,18,15696,13690,16776,2381549,1823,290608,4144,8.63
15,5865263,580142,55531,96772,19412545,18,15696,13690,17502,2521779,1823,290608,4144,8.55
16,6235944,615375,58921,96772,17116143,18,15696,13690,18452,2638152,1823,290608,4144,6.90
17,6807316,671694,62473,96772,21062438,18,15696,13690,19275,2804408,1823,290608,4144,10.49
18,7279219,719531,65598,96772,21886784,18,15696,13690,20026,2947560,1823,290608,4144,8.72
19,7679323,758513,68787,96772,22742951,18,15696,13690,20814,3069504,1823,290608,4144,7.34
20,8202075,809275,72065,96772,19115431,18,15696,13690,21641,3225139,1823,290608,4144,9.77
21,8653433,851038,75264,96772,19665453,18,15696,13690,22394,3360086,1823,290608,4144,8.28
22,9181806,902899,78599,96772,25202900,18,15696,13690,23182,3515308,1823,290608,4144,9.73
23,9646950,947536,81684,96772,26031626,18,15696,13690,23917,3652305,1823,290608,4144,8.65
24,10032576,984951,84803,96772,21261225,18,15696,13690,24737,3768052,1823,290608,4144,7.17
25,10584568,1038750,88431,96772,27690985,18,15696,13690,25595,3931733,1823,290608,4144,10.11
26,11053549,1085632,91584,96772,28515061,18,15696,13690,26274,4072662,1823,290608,4144,8.65
27,11523217,1132696,94666,96772,29339606,18,15696,13690,26898,4215246,1823,290608,4144,8.65
28,11992495,1180218,97760,96772,30162094,18,15696,13690,27663,4355831,1823,290608,4144,8.65
29,12450109,1224592,101001,96772,23800617,18,15696,13690,28586,4494606,1823,290608,4144,8.56
30,12931836,1272164,105229,96772,24322431,18,15696,13690,29360,4639446,1823,290608,4144,8.76
31,13281913,1306736,108121,96772,32690548,18,15696,13690,30099,4746476,1823,290608,4144,6.43
32,13870278,1361452,111637,96772,25361909,18,15696,13690,30810,4922555,1823,290608,4144,10.96
33,13907206,1365003,115127,96772,34456245,18,15696,13690,31765,4940021,1823,290608,4144,0.55
34,14265304,1397514,118698,96772,35323080,18,15696,13690,32547,5051348,1823,290608,4144,6.69
35,14875691,1457580,121901,96772,27350365,18,15696,13690,33249,5228987,1823,290608,4144,11.30
36,15518402,1521008,125892,96772,27693050,18,15696,13690,34068,5418192,1823,290608,4144,11.89
37,16181415,1583987,129518,96772,28020017,18,15696,13690,34803,5610863,1823,290608,4144,12.29
