period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,wifi,esp_timer,ipc0,Heap,Stack,Mbps
48,2707898,148167,44167109,5204297,18,19488,24093,6379841,77361,1837,290608,4152,9.10,98674
49,2765297,151251,45009852,5317293,18,19488,24093,6502985,78961,1837,290608,4152,8.23,98674
50,2821416,153915,45854131,5424613,18,19488,24093,6621357,80638,1837,290608,4152,7.94,98674
51,2883829,157141,48984019,5542634,18,19488,24093,6749419,82274,1837,290608,4152,8.62,98674
52,2938891,160115,47539532,5644611,18,19488,24093,6862177,84027,1837,290608,4152,7.55,98674
53,2992260,163237,48389632,5749376,18,19488,24093,6976918,85606,1837,290608,4152,7.55,98674
54,3058676,166000,49211623,5877698,18,19488,24093,7113881,86893,1837,290608,4152,9.51,98674
55,3116543,168595,50051804,5988908,18,19488,24093,7233948,88497,1837,290608,4152,8.03,98674
56,3176677,171306,50889281,6101814,18,19488,24093,7356066,90175,1837,290608,4152,8.33,98674
57,3234000,174443,51732450,6211355,18,19488,24093,7475850,91563,1837,290608,4152,8.13,98674
58,3291876,177541,52579260,6321474,18,19488,24093,7596690,93281,1837,290608,4152,8.04,98674
59,3352887,180429,53406133,6438922,18,19488,24093,7726072,95042,1837,290608,4152,8.62,98674
60,3406107,183543,54255814,6543074,18,19488,24093,7837908,96643,1837,290608,4152,7.55,98674
61,3467538,186677,55088332,6658934,18,19488,24093,7963781,98213,1837,290608,4152,8.62,98674
62,3523977,189955,58566954,6771219,18,19488,24093,8084944,99630,1837,290608,4152,8.07,98674
63,3583054,192756,56776245,6882832,18,19488,24093,8204647,101440,1837,290608,4152,8.10,98674
64,3644190,195331,57610741,6999964,18,19488,24093,8332287,102987,1837,290608,4152,8.62,98674
65,3706529,198470,58436917,7120370,18,19488,24093,8463203,104570,1837,290608,4152,8.62,98674
66,3767233,201582,62018156,7236547,18,19488,24093,8590434,106118,1837,290608,4152,8.48,98674
67,3821687,204573,60124738,7341859,18,19488,24093,8706661,107760,1837,290608,4152,7.69,98674
68,3874579,207703,60978591,7444891,18,19488,24093,8820745,109336,1837,290608,4152,7.55,98674
69,3937026,210764,61811588,7560326,18,19488,24093,8946888,110865,1837,290608,4152,8.62,98674
70,3996954,213892,62644951,7677147,18,19488,24093,9074280,112632,1837,290608,4152,8.62,98674
71,4057769,217015,63479640,7795579,18,19488,24093,9204039,114102,1837,290608,4152,8.62,98674
72,4113737,220128,64323493,7903592,18,19488,24093,9322768,115698,1837,290608,4152,8.15,98674
73,4171012,222835,65166912,8014881,18,19488,24093,9446086,117416,1837,290608,4152,8.02,98674
74,4224339,225205,66020709,8118988,18,19488,24093,9561262,118947,1837,290608,4152,7.55,98674
75,4287050,228332,66850560,8237152,18,19488,24093,9691838,120591,1837,290608,4152,8.79,98674
76,4341288,231442,67698972,8341599,18,19488,24093,9807481,122285,1837,290608,4152,7.72,98674
77,4388070,234546,68562852,8434592,18,19488,24093,9911150,123757,1837,290608,4152,6.76,98674
78,4458325,237383,69375666,8569425,18,19488,24093,10053210,125339,1837,290608,4152,10.00,98674
79,4521823,240024,70202959,8689901,18,19488,24093,10182527,126876,1837,290608,4152,8.76,98674
80,4584522,243139,71036522,8806716,18,19488,24093,10308473,128528,1837,290608,4152,8.62,98674
81,4637944,246252,71885990,8910264,18,19488,24093,10422134,130120,1837,290608,4152,7.55,98674
82,4695367,249586,75938113,9020797,18,19488,24093,10543116,131659,1837,290608,4152,8.16,98674
83,4752364,252389,73575038,9131048,18,19488,24093,10662578,133269,1837,290608,4152,8.01,98674
84,4814115,255563,74411629,9247897,18,19488,24093,10789062,134843,1837,290608,4152,8.62,98674
85,4875531,258683,75236891,9366062,18,19488,24093,10919919,136635,1837,290608,4152,8.63,98674
86,4935843,261803,79396921,9485961,18,19488,24093,11048682,138233,1837,290608,4152,8.63,98674
87,4992940,264625,76919308,9588988,18,19488,24093,11164516,139991,1837,290608,4152,7.55,98674
88,5045026,267754,77771018,9691392,18,19488,24093,11277705,141653,1837,290608,4152,7.55,98674
89,5111398,270293,78594146,9817342,18,19488,24093,11413649,143195,1837,290608,4152,9.43,98674
90,5171250,273130,79433858,9930189,18,19488,24093,11535831,144760,1837,290608,4152,8.12,98674
91,5232518,275432,80273300,10043424,18,19488,24093,11657618,146341,1837,290608,4152,8.33,98674
92,5293979,278559,81104843,10163342,18,19488,24093,11787415,147772,1837,290608,4152,8.62,98674
93,5347743,281680,81953440,10266842,18,19488,24093,11902492,149386,1837,290608,4152,7.55,98674
94,5408557,284626,82788560,10383971,18,19488,24093,12030104,150789,1837,290608,4152,8.62,98674
95,5461955,287733,83639876,10487999,18,19488,24093,12144435,152547,1837,290608,4152,7.55,98674
96,5521859,291029,88090050,10603577,18,19488,24093,12269961,154114,1837,290608,4152,8.45,98674
97,5583760,294154,85303768,10724449,18,19488,24093,12399421,155602,1837,290608,4152,8.80,98674
98,5639533,297456,89825900,10828039,18,19488,24093,12511859,157239,1837,290608,4152,7.55,98674
99,5700930,300610,86992382,10944654,18,19488,24093,12639240,158745,1837,290608,4152,8.62,98674
100,5764004,303895,87824092,11060104,18,19488,24093,12764839,160379,1837,290608,4152,8.62,98674
101,5818257,307187,88675781,11161774,18,19488,24093,12877765,161900,1837,290608,4152,7.55,98674
102,5875056,310759,89516831,11267652,18,19488,24093,12999273,163515,1837,290608,4152,8.00,98674
103,5943009,313979,90339667,11389751,18,19488,24093,13133559,165057,1837,290608,4152,9.25,98674
104,6002011,317023,95029632,11503324,18,19488,24093,13258881,166667,1837,290608,4152,8.37,98674
105,6055920,320080,92025314,11610288,18,19488,24093,13375542,168265,1837,290608,4152,7.80,98674
106,6118255,323143,92857126,11728188,18,19488,24093,13504676,170048,1837,290608,4152,8.62,98674
107,6175461,326463,93698607,11839260,18,19488,24093,13627172,171808,1837,290608,4152,8.16,98674
108,6231969,329519,94545270,11947727,18,19488,24093,13745987,173391,1837,290608,4152,8.01,98674
109,6286609,332815,95396686,12049883,18,19488,24093,13857461,175010,1837,290608,4152,7.55,98674
110,6351209,336366,96220963,12173863,18,19488,24093,13990856,176493,1837,290608,4152,9.30,98674
111,6410891,339612,97067084,12286967,18,19488,24093,14112017,178090,1837,290608,4152,7.93,98674
112,6472202,342645,97904366,12404325,18,19488,24093,14238770,179709,1837,290608,4152,8.62,98674
113,6528728,345946,98750188,12511742,18,19488,24093,14356800,181128,1837,290608,4152,7.92,98674
114,6587512,348658,99591249,12624340,18,19488,24093,14480009,182586,1837,290608,4152,8.24,98674
115,6641576,351938,100444370,12726451,18,19488,24093,14591488,184214,1837,290608,4152,7.55,98674
116,6702967,355234,101274268,12845682,18,19488,24093,14721070,185778,1837,290608,4152,8.62,98674
117,6759257,358531,102120362,12952050,18,19488,24093,14839518,187540,1837,290608,4152,7.89,98674
118,6825932,361833,102942323,13080192,18,19488,24093,14975566,189001,1837,290608,4152,9.36,98674
119,6879142,364803,103792649,13184281,18,19488,24093,15088717,190536,1837,290608,4152,7.55,98674
120,6939501,368110,104626076,13301775,18,19488,24093,15217554,192161,1837,290608,4152,8.62,98674
121,6997054,371774,105472419,13408786,18,19488,24093,15333636,193771,1837,290608,4152,8.33,98674
122,7007456,374575,106424916,13434235,18,19488,24093,15376656,195712,1837,290608,4152,1.35,98674
123,7120095,378204,111546837,13640700,18,19488,24093,15585142,197053,1837,290608,4152,15.56,98674
124,7161403,380859,108020355,13730397,18,19488,24093,15683207,198503,1837,290608,4152,6.38,98674
125,7214365,384382,108875345,13828353,18,19488,24093,15790077,199961,1837,290608,4152,7.14,98674
126,7257080,386759,109751447,13914011,18,19488,24093,15885621,201547,1837,290608,4152,6.24,98674
127,7349508,390315,110514695,14088102,18,19488,24093,16063185,202829,1837,290608,4152,12.87,98674
128,7358542,393474,111465199,14113089,18,19488,24093,16102965,204482,1837,290608,4152,1.61,98674
129,7460097,396773,112208404,14304221,18,19488,24093,16295195,205846,1837,290608,4152,14.25,98674
130,7478501,400149,117749855,14339007,18,19488,24093,16343589,207313,1837,290608,4152,2.41,98674
131,7562793,403296,113924399,14501660,18,19488,24093,16511850,208819,1837,290608,4152,11.99,98674
132,7564420,406686,114896355,14507872,18,19488,24093,16533906,210399,1837,290608,4152,0.21,98674
133,7701593,409990,115559355,14759287,18,19488,24093,16785419,211703,1837,290608,4152,18.91,98674
134,7750260,413384,116413669,14862329,18,19488,24093,16898728,213226,1837,290608,4152,7.39,98674
135,7812390,416730,117250858,14975228,18,19488,24093,17020363,214523,1837,290608,4152,8.36,98674
136,7855911,419710,118127188,15061433,18,19488,24093,17117860,216199,1837,290608,4152,6.27,98674
137,7902617,422302,118989152,15155920,18,19488,24093,17225468,217718,1837,290608,4152,7.00,98674
138,7993110,425605,119758573,15322463,18,19488,24093,17396855,219104,1837,290608,4152,12.38,98674
139,8034858,428995,120627879,15410982,18,19488,24093,17497315,220597,1837,290608,4152,6.31,98674
140,8092389,432415,121469450,15518961,18,19488,24093,17614428,222142,1837,290608,4152,7.80,98674
141,8129416,435156,122357398,15593681,18,19488,24093,17700286,223657,1837,290608,4152,5.55,98674
142,8183967,438563,123211662,15692740,18,19488,24093,17808495,225120,1837,290608,4152,7.32,98674
143,8270636,441667,123983095,15861278,18,19488,24093,17983838,226578,1837,290608,4152,12.49,98674
144,8316271,445060,124848381,15951720,18,19488,24093,18085598,228099,1837,290608,4152,6.56,98674
145,8340504,448356,125771823,15995845,18,19488,24093,18142418,229597,1837,290608,4152,3.02,98674
146,8463056,451641,126468465,16222429,18,19488,24093,18369987,231066,1837,290608,4152,16.99,98674
147,8525109,455117,127296983,16342877,18,19488,24093,18499907,232625,1837,290608,4152,8.68,98674
148,8560299,458770,128188877,16413713,18,19488,24093,18584170,234123,1837,290608,4152,5.04,98674
149,8605805,461944,129057616,16506477,18,19488,24093,18686731,235674,1837,290608,4152,6.78,98674
150,8688786,465332,129840764,16663860,18,19488,24093,18851070,237155,1837,290608,4152,11.68,98674
151,8690314,468806,130813761,16669035,18,19488,24093,18871985,238816,1837,290608,4152,0.18,98674
152,8822035,472189,131488023,16908978,18,19488,24093,19110957,240151,1837,290608,4152,17.76,98674
153,8834798,475673,132430544,16939942,18,19488,24093,19157564,241674,1837,290608,4152,2.12,98674
154,8921379,479060,133205825,17102864,18,19488,24093,19326801,243165,1837,290608,4152,12.11,98674
155,8945600,482532,134126139,17149343,18,19488,24093,19386639,244735,1837,290608,4152,3.10,98674
156,9039933,485905,134880670,17331034,18,19488,24093,19572136,246180,1837,290608,4152,13.47,98674
157,9041520,489382,135853844,17336259,18,19488,24093,19593099,247734,1837,290608,4152,0.19,98674
158,9170904,493152,136530463,17576032,18,19488,24093,19834260,249123,1837,290608,4152,18.11,98674
159,9175436,495861,137501438,17589329,18,19488,24093,19860468,250719,1837,290608,4152,0.58,98674
160,9287159,499222,138223742,17788119,18,19488,24093,20071391,252103,1837,290608,4152,15.44,98674
161,9314603,502689,144701915,17839900,18,19488,24093,20135653,253615,1837,290608,4152,3.56,98674
162,9409571,505381,139893046,18022272,18,19488,24093,20321206,255126,1837,290608,4152,13.54,98674
163,9421141,507981,140841560,18050190,18,19488,24093,20365098,256685,1837,290608,4152,1.88,98674
164,9523481,511359,141580834,18244520,18,19488,24093,20563679,257911,1837,290608,4152,14.31,98674
165,9588368,514668,142410133,18364496,18,19488,24093,20690587,259343,1837,290608,4152,8.81,98674
166,9628832,518181,143285507,18446719,18,19488,24093,20784574,260948,1837,290608,4152,5.91,98674
167,9701879,521309,144094760,18588600,18,19488,24093,20931774,262373,1837,290608,4152,10.26,98674
168,9758116,525104,144941339,18696335,18,19488,24093,21050848,263857,1837,290608,4152,7.91,98674
169,9816964,528064,145779561,18808534,18,19488,24093,21174495,265510,1837,290608,4152,8.26,98674
170,9881891,531795,146604001,18932900,18,19488,24093,21305748,266896,1837,290608,4152,8.97,98674
171,9941243,534675,147444412,19045739,18,19488,24093,21429429,268548,1837,290608,4152,8.28,98674
172,10000103,538043,148280791,19158214,18,19488,24093,21553055,269963,1837,290608,4152,8.27,98674
173,10057327,541109,149129028,19266770,18,19488,24093,21672232,271590,1837,290608,4152,7.70,98674
174,10111297,544495,149980919,19369526,18,19488,24093,21783727,273138,1837,290608,4152,7.55,98674
175,10177798,548111,156773887,19496068,18,19488,24093,21921183,274727,1837,290608,4152,9.32,98674
176,10235179,550963,151640307,19607643,18,19488,24093,22042140,276353,1837,290608,4152,7.98,98674
177,10296537,553660,152476313,19723118,18,19488,24093,22166774,277924,1837,290608,4152,8.56,98674
178,10354292,557107,153322494,19829961,18,19488,24093,22284320,279514,1837,290608,4152,7.94,98674
179,10412415,560194,154161753,19944097,18,19488,24093,22405244,280966,1837,290608,4152,8.23,98674
period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,wifi,esp_timer,ipc0,Heap,Stack,Mbps,main
0,443,744,4346829,8261,19,19480,24337,704132,3716,1836,290608,4152,0.01,98532
1,5823,11653,4520817,11128,19,19480,24337,717433,4949,1836,290608,4152,0.00,98532
2,5823,14243,5506466,12220,19,19480,24337,730166,6179,1836,290608,4152,0.00,98532
3,57657,16825,6365922,104552,19,19480,24337,836539,7733,1836,290608,4152,6.63,98532
4,94757,19608,7260654,175831,19,19480,24337,920088,9310,1836,290608,4152,5.14,98532
5,168521,22991,8075636,307766,19,19480,24337,1061543,10762,1836,290608,4152,9.69,98532
6,258750,25629,8849810,466536,19,19480,24337,1230546,12105,1836,290608,4152,11.96,98532
7,317414,28914,9690126,575522,19,19480,24337,1352797,13687,1836,290608,4152,8.17,98532
8,374215,31369,10529240,687171,19,19480,24337,1474742,15407,1836,290608,4152,8.00,98532
9,432358,34669,12423477,799089,19,19480,24337,1597125,16940,1836,290608,4152,8.28,98532
10,491815,37554,12209504,913013,19,19480,24337,1720337,18509,1836,290608,4152,8.39,98532
11,549608,39985,13051845,1025789,19,19480,24337,1841866,20156,1836,290608,4152,8.13,98532
12,603317,43030,13906108,1127104,19,19480,24337,1953294,21711,1836,290608,4152,7.55,98532
13,664145,46089,14738990,1245141,19,19480,24337,2083006,23245,1836,290608,4152,8.62,98532
14,724909,49145,15572084,1363328,19,19480,24337,2209582,24767,1836,290608,4152,8.62,98532
15,780393,52209,16417124,1472061,19,19480,24337,2329302,26395,1836,290608,4152,7.95,98532
16,842017,54821,17249474,1591569,19,19480,24337,2458510,28005,1836,290608,4152,8.51,98532
17,900852,57609,18090954,1704187,19,19480,24337,2582556,29556,1836,290608,4152,8.20,98532
18,953530,60726,18943935,1807273,19,19480,24337,2695549,31208,1836,290608,4152,7.55,98532
19,1013321,64273,21112281,1921894,19,19480,24337,2822360,32822,1836,290608,4152,8.48,98532
20,1070086,66998,20623719,2033391,19,19480,24337,2941888,34339,1836,290608,4152,8.10,98532
21,1134690,69770,21444209,2159590,19,19480,24337,3077412,35900,1836,290608,4152,9.28,98532
22,1188950,72858,22296727,2261757,19,19480,24337,3190959,37492,1836,290608,4152,7.55,98532
23,1249790,75989,23125696,2379754,19,19480,24337,3319910,39254,1836,290608,4152,8.63,98532
24,1311003,79142,23955482,2497796,19,19480,24337,3447608,40920,1836,290608,4152,8.57,98532
25,1365245,82086,24807989,2603964,19,19480,24337,3561977,42600,1836,290608,4152,7.55,98532
26,1418310,85222,25660452,2708682,19,19480,24337,3675629,44195,1836,290608,4152,7.62,98532
27,1475338,88176,26495071,2822271,19,19480,24337,3801625,45865,1836,290608,4152,8.40,98532
28,1540653,91293,27324975,2942849,19,19480,24337,3930002,47444,1836,290608,4152,8.77,98532
29,1598870,94420,28165134,3055930,19,19480,24337,4053885,49194,1836,290608,4152,8.32,98532
30,1661038,97815,29004412,3169193,19,19480,24337,4177069,50870,1836,290608,4152,8.34,98532
31,1719862,100221,29848616,3283411,19,19480,24337,4299775,52370,1836,290608,4152,8.06,98532
32,1773478,102846,30696779,3385728,19,19480,24337,4414820,54097,1836,290608,4152,7.55,98532
33,1834703,105981,31526774,3502909,19,19480,24337,4544123,55855,1836,290608,4152,8.62,98532
34,1895389,109108,32357747,3622859,19,19480,24337,4673121,57467,1836,290608,4152,8.62,98532
35,1955690,112249,33191701,3739150,19,19480,24337,4799132,59051,1836,290608,4152,8.62,98532
36,2012840,115739,34034272,3851271,19,19480,24337,4919999,60517,1836,290608,4152,8.37,98532
37,2070093,118358,34880213,3959506,19,19480,24337,5038667,62330,1836,290608,4152,7.80,98532
38,2131034,121469,35709575,4077846,19,19480,24337,5167456,63992,1836,290608,4152,8.62,98532
39,2184556,124555,36564241,4181587,19,19480,24337,5281170,65569,1836,290608,4152,7.55,98532
40,2242747,127690,37406627,4292406,19,19480,24337,5402969,67134,1836,290608,4152,8.10,98532
41,2308199,130389,38228484,4417911,19,19480,24337,5538418,68856,1836,290608,4152,9.12,98532
42,2362624,133507,39076839,4520436,19,19480,24337,5650893,70470,1836,290608,4152,7.55,98532
43,2423545,136642,39906699,4638246,19,19480,24337,5780857,72110,1836,290608,4152,8.62,98532
44,2484708,139793,42833896,4753890,19,19480,24337,5907431,73684,1836,290608,4152,8.58,98532
45,2536926,142816,41590485,4858386,19,19480,24337,6023395,75506,1836,290608,4152,7.59,98532
46,2598677,146107,42418486,4976742,19,19480,24337,6152600,77275,1836,290608,4152,8.62,98532
47,2652122,149044,43268431,5079833,19,19480,24337,6265840,78811,1836,290608,4152,7.55,98532
48,2714859,152168,44092433,5201557,19,19480,24337,6400310,80634,1836,290608,4152,8.87,98532
49,2775235,154893,44932349,5315464,19,19480,24337,6523449,82297,1836,290608,4152,8.36,98532
50,2831403,157730,45775085,5426215,19,19480,24337,6645064,84093,1836,290608,4152,8.26,98532
51,2888838,160870,46621123,5538764,19,19480,24337,6769152,85847,1836,290608,4152,8.29,98532
52,2948318,163661,47461781,5654449,19,19480,24337,6891207,87279,1836,290608,4152,7.97,98532
53,3006096,166772,48314493,5760593,19,19480,24337,7002624,88552,1836,290608,4152,7.82,98532
54,3070677,169761,49141736,5885128,19,19480,24337,7133515,89966,1836,290608,4152,9.10,98532
55,3125238,172891,49994693,5993524,19,19480,24337,7251590,91551,1836,290608,4152,7.90,98532
56,3189563,175723,50827143,6114843,19,19480,24337,7380590,93108,1836,290608,4152,8.87,98532
57,3244119,178842,51674135,6217316,19,19480,24337,7493854,94710,1836,290608,4152,7.55,98532
58,3305504,181971,52503692,6336392,19,19480,24337,7622196,96330,1836,290608,4152,8.62,98532
59,3368239,185090,53336585,6453131,19,19480,24337,7750653,97981,1836,290608,4152,8.62,98532
60,3421069,188208,54187860,6555300,19,19480,24337,7863996,99744,1836,290608,4152,7.55,98532
61,3477806,191353,55037570,6663353,19,19480,24337,7980902,101310,1836,290608,4152,7.85,98532
62,3546473,193760,55859440,6792027,19,19480,24337,8118219,102824,1836,290608,4152,9.39,98532
63,3602365,196768,56709194,6895277,19,19480,24337,8232731,104637,1836,290608,4152,7.55,98532
64,3663328,199907,57541188,7013572,19,19480,24337,8362350,106290,1836,290608,4152,8.62,98532
65,3722154,203085,58380272,7127619,19,19480,24337,8486510,107885,1836,290608,4152,8.45,98532
66,3777037,205690,59231559,7233154,19,19480,24337,8602995,109427,1836,290608,4152,7.72,98532
67,3829600,208821,60083660,7336791,19,19480,24337,8718820,111097,1836,290608,4152,7.55,98532
68,3893640,211955,60917579,7454473,19,19480,24337,8845465,112582,1836,290608,4152,8.62,98532
69,3956397,215174,64557597,7573359,19,19480,24337,8975310,114144,1836,290608,4152,8.81,98532
70,4015410,217731,62586283,7690798,19,19480,24337,9102462,115847,1836,290608,4152,8.44,98532
71,4072277,220655,66298231,7801907,19,19480,24337,9223654,117735,1836,290608,4152,8.07,98532
72,4129282,223673,64268375,7912902,19,19480,24337,9344191,119292,1836,290608,4152,8.10,98532
73,4188249,226252,65098630,8030841,19,19480,24337,9474509,120995,1836,290608,4152,8.62,98532
74,4240979,229361,65951705,8133907,19,19480,24337,9587267,122510,1836,290608,4152,7.55,98532
75,4300078,232682,66791682,8246530,19,19480,24337,9711091,124013,1836,290608,4152,8.35,98532
76,4360571,235488,67634617,8358638,19,19480,24337,9831089,125515,1836,290608,4152,8.40,98532
77,4419534,237976,68475180,8472642,19,19480,24337,9953069,127075,1836,290608,4152,8.04,98532
78,4480681,240593,69309394,8590420,19,19480,24337,10080828,128689,1836,290608,4152,8.62,98532
79,4541732,243710,70141790,8707889,19,19480,24337,10209599,130268,1836,290608,4152,8.62,98532
80,4593805,246818,70995354,8810835,19,19480,24337,10322323,132038,1836,290608,4152,7.55,98532
81,4648186,249952,71838558,8918381,19,19480,24337,10442481,133790,1836,290608,4152,7.89,98532
82,4707676,253058,75865516,9035129,19,19480,24337,10568560,135512,1836,290608,4152,8.40,98532
83,4772392,255822,73501005,9160515,19,19480,24337,10704310,136939,1836,290608,4152,9.20,98532
84,4828240,258628,74345463,9267941,19,19480,24337,10825510,138841,1836,290608,4152,7.91,98532
85,4889606,262223,75181181,9386973,19,19480,24337,10953185,140540,1836,290608,4152,8.62,98532
86,4947556,264714,76022638,9500443,19,19480,24337,11074908,142113,1836,290608,4152,8.40,98532
87,5005338,267233,76870641,9607960,19,19480,24337,11192674,143847,1836,290608,4152,7.77,98532
88,5059729,269597,77724616,9711691,19,19480,24337,11306401,145403,1836,290608,4152,7.55,98532
89,5123574,272726,78550085,9835701,19,19480,24337,11439829,146895,1836,290608,4152,9.13,98532
90,5181593,275383,79393259,9946170,19,19480,24337,11561456,148684,1836,290608,4152,8.11,98532
91,5238275,278502,80237234,10056416,19,19480,24337,11682825,150337,1836,290608,4152,8.11,98532
92,5299188,281367,81075509,10173798,19,19480,24337,11810078,152038,1836,290608,4152,8.54,98532
93,5357524,284033,81920963,10284827,19,19480,24337,11929167,153565,1836,290608,4152,7.91,98532
94,5419203,287149,82747954,10405190,19,19480,24337,12059755,155137,1836,290608,4152,8.62,98532
95,5472970,290276,83594686,10508677,19,19480,24337,12174285,156828,1836,290608,4152,7.55,98532
96,5533887,293581,84426897,10625776,19,19480,24337,12303064,158540,1836,290608,4152,8.62,98532
97,5593575,296868,85254925,10744451,19,19480,24337,12430711,160194,1836,290608,4152,8.62,98532
98,5649116,300183,86102409,10846520,19,19480,24337,12542968,161854,1836,290608,4152,7.55,98532
99,5709704,303483,86935552,10963158,19,19480,24337,12672694,163522,1836,290608,4152,8.62,98532
100,5770852,306774,87766319,11081056,19,19480,24337,12800538,165064,1836,290608,4152,8.62,98532
101,5823376,310060,88616753,11184736,19,19480,24337,12915607,166683,1836,290608,4152,7.55,98532
102,5884796,313364,89447088,11304242,19,19480,24337,13044553,168398,1836,290608,4152,8.62,98532
103,5943734,316015,90280557,11419226,19,19480,24337,13171308,169859,1836,290608,4152,8.35,98532
104,6001670,318982,91126378,11530581,19,19480,24337,13292260,171434,1836,290608,4152,7.99,98532
105,6058951,321951,91966358,11642432,19,19480,24337,13414588,173065,1836,290608,4152,8.29,98532
106,6117446,325456,92804538,11756757,19,19480,24337,13537325,174791,1836,290608,4152,8.22,98532
107,6172963,328626,93647926,11866993,19,19480,24337,13657706,176505,1836,290608,4152,8.14,98532
108,6231373,331493,94485473,11981238,19,19480,24337,13783610,178052,1836,290608,4152,8.43,98532
109,6293793,334783,95311706,12099174,19,19480,24337,13910307,179600,1836,290608,4152,8.62,98532
110,6346383,338084,96161271,12201904,19,19480,24337,14024314,181099,1836,290608,4152,7.50,98532
111,6409795,340829,96991423,12322346,19,19480,24337,14153238,182753,1836,290608,4152,8.67,98532
112,6469307,344141,97831418,12438289,19,19480,24337,14275828,184245,1836,290608,4152,8.33,98532
113,6526107,346846,98678546,12544935,19,19480,24337,14393967,185815,1836,290608,4152,7.84,98532
114,6588145,350133,99512155,12660589,19,19480,24337,14521418,187427,1836,290608,4152,8.62,98532
115,6640985,353420,100359884,12764055,19,19480,24337,14637350,189130,1836,290608,4152,7.55,98532
116,6695769,356725,101203218,12871623,19,19480,24337,14756742,190769,1836,290608,4152,8.09,98532
117,6764632,359569,102030061,12995838,19,19480,24337,14889249,192224,1836,290608,4152,9.16,98532
118,6823744,362797,102866807,13110897,19,19480,24337,15014641,193843,1836,290608,4152,8.36,98532
119,6877791,366081,103710777,13216465,19,19480,24337,15130383,195531,1836,290608,4152,7.81,98532
120,6939120,369512,104542048,13333076,19,19480,24337,15257398,197079,1836,290608,4152,8.62,98532
121,6996905,372149,105382117,13444612,19,19480,24337,15380454,198765,1836,290608,4152,8.09,98532
122,7053683,374905,106227114,13555126,19,19480,24337,15500650,200465,1836,290608,4152,8.08,98532
123,7105693,377901,107076241,13657915,19,19480,24337,15614778,202003,1836,290608,4152,7.55,98532
124,7165034,381425,107903686,13778690,19,19480,24337,15746522,203600,1836,290608,4152,8.90,98532
125,7226763,384010,108741428,13894465,19,19480,24337,15871900,205291,1836,290608,4152,8.35,98532
126,7282930,387013,114102005,14005135,19,19480,24337,15995034,207031,1836,290608,4152,8.23,98532
127,7341781,389897,114970855,14117706,19,19480,24337,16118014,208645,1836,290608,4152,7.94,98532
128,7403389,393103,111267574,14235277,19,19480,24337,16243150,210223,1836,290608,4152,8.62,98532
129,7455490,396388,112114732,14336860,19,19480,24337,16358183,211978,1836,290608,4152,7.55,98532
130,7516031,399689,112946304,14456203,19,19480,24337,16486064,213595,1836,290608,4152,8.62,98532
131,7573228,402996,113784906,14568535,19,19480,24337,16609465,215137,1836,290608,4152,8.15,98532
132,7638191,406285,114608654,14690803,19,19480,24337,16742823,216826,1836,290608,4152,9.10,98532
133,7691086,409594,115460103,14795587,19,19480,24337,16856230,218292,1836,290608,4152,7.55,98532
134,7752061,412896,116288262,14915128,19,19480,24337,16984261,219802,1836,290608,4152,8.62,98532
135,7814072,416183,117118839,15034703,19,19480,24337,17114409,221399,1836,290608,4152,8.62,98532
136,7867452,419475,117967216,15140621,19,19480,24337,17230211,222954,1836,290608,4152,7.55,98532
137,7919696,422789,118818247,15244544,19,19480,24337,17344652,224558,1836,290608,4152,7.55,98532
138,7985245,425564,119635898,15372950,19,19480,24337,17484346,226064,1836,290608,4152,9.38,98532
139,8042996,428341,120484734,15480142,19,19480,24337,17600881,227558,1836,290608,4152,7.72,98532
140,8102970,431645,121317441,15597174,19,19480,24337,17729122,229182,1836,290608,4152,8.62,98532
141,8159928,434928,122159764,15706186,19,19480,24337,17849292,230879,1836,290608,4152,8.09,98532
142,8217115,438222,122999199,15817115,19,19480,24337,17970712,232639,1836,290608,4152,8.08,98532
143,8270458,440760,123851980,15920928,19,19480,24337,18084980,234266,1836,290608,4152,7.55,98532
144,8332520,444062,124684124,16038897,19,19480,24337,18213555,235959,1836,290608,4152,8.62,98532
145,8394247,447758,125513268,16158201,19,19480,24337,18344580,237516,1836,290608,4152,8.62,98532
146,8451610,452606,126355472,16269969,19,19480,24337,18466543,239280,1836,290608,4152,8.17,98532
147,8508690,455149,127202982,16379105,19,19480,24337,18583005,240846,1836,290608,4152,8.00,98532
148,8569949,457869,128037865,16497923,19,19480,24337,18711528,242457,1836,290608,4152,8.62,98532
149,8630378,461244,128871313,16613743,19,19480,24337,18836750,244119,1836,290608,4152,8.62,98532
150,8685080,464619,129723353,16716173,19,19480,24337,18949722,245682,1836,290608,4152,7.55,98532
151,8742332,468026,135820579,16826329,19,19480,24337,19072452,247413,1836,290608,4152,8.08,98532
152,8808437,470735,131390298,16952515,19,19480,24337,19204592,249028,1836,290608,4152,9.17,98532
153,8862253,473508,132243992,17055767,19,19480,24337,19317284,250569,1836,290608,4152,7.55,98532
154,8923648,476897,133074110,17175377,19,19480,24337,19446422,252279,1836,290608,4152,8.63,98532
155,8982243,480291,133909226,17290650,19,19480,24337,19573561,254011,1836,290608,4152,8.62,98532
156,9039336,482890,134752711,17401988,19,19480,24337,19695526,255541,1836,290608,4152,7.95,98532
